罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,（市区町村コード発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川１丁目,20241012,8,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川１丁目,20241123,8,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川２丁目,20240815,12,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川３丁目,20240709,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川３丁目,20240730,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川４丁目,20240110,14,その他,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川４丁目,20240403,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川４丁目,20241109,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240115,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240616,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240615,8,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240731,6,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240906,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20240908,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20241207,6,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,穴川町,20241210,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20240605,14,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20240816,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20240924,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241004,16,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241012,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241025,20,一戸建住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241103,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241118,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,園生町,20241222,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台２丁目,20240905,21,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台２丁目,20241025,0,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台４丁目,20240329,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台４丁目,20241017,21,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台４丁目,20241017,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240313,18,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240515,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240604,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240605,22,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240606,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240710,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,天台６丁目,20240905,9,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,萩台町,20240624,16,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,萩台町,20240904,7,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,萩台町,20241117,6,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,穴川,121037,千葉県,千葉市稲毛区,弥生町,20240417,8,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240316,4,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240317,15,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240319,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240405,4,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20230110,18,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240422,7,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240530,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240729,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20240728,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,あやめ台,20241019,6,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,柏台,20240718,20,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240130,18,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240130,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240203,18,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240224,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240316,9,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240329,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240410,19,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240514,17,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240525,20,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240706,10,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240803,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240901,6,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240906,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20240916,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241025,19,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241104,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241117,15,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241125,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241217,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,長沼町,20241222,21,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,宮野木町,20240711,9,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,柏台,121037,千葉県,千葉市稲毛区,宮野木町,20240906,16,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,内山町,20240813,8,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,こてはし台１丁目,20241112,14,その他,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,こてはし台３丁目,20240119,12,その他,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,こてはし台６丁目,20240324,12,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,三角町,20240517,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,三角町,20240711,不明,その他,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,大日町,20240109,12,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,大日町,20241106,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,横戸町,20240213,11,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,み春野２丁目,20241206,15,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,こてはし台,121029,千葉県,千葉市花見川区,み春野２丁目,20241214,13,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,穴川４丁目,20241026,15,駐車（輪）場,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,あやめ台,20240317,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂２丁目,20241007,19,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂３丁目,20240430,18,一戸建住宅,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂３丁目,20240819,13,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂台１丁目,20240425,12,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂台１丁目,20240606,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂台１丁目,20240617,22,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,黒砂台１丁目,20240709,20,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20240216,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20240705,21,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20240808,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20241011,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20241117,6,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,作草部町,20241211,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,千草台２丁目,20240831,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,千草台２丁目,20240728,13,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240208,11,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240220,19,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240505,8,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240512,0,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240512,0,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240524,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240527,14,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240602,11,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20240710,9,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20241113,15,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台１丁目,20241212,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉北,作草部,121037,千葉県,千葉市稲毛区,天台２丁目,20240622,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠せず
